edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m,from,to,elev_from,geometry.x,elev_to,geometry.y,elev_diff,slope,length_3d_m
54540,McTavish Ave,local,paved,2,NA,80.3654,80.36538465026835,2665,2685,398,"c(1466469.5, 561867)",402,"c(1466529.5, 561920.5)",4,0.04977267286664624,80.4648684208555
54525,McDougall St,local,paved,2,NA,140.6078,140.60780570441318,2685,2715,402,"c(1466529.5, 561920.5)",418,"c(1466626.5, 561819)",16,0.11379169115002992,141.51521128490043
54541,Vimy Ave,local,paved,2,NA,46.3832,46.38322131990374,2705,2715,410,"c(1466590, 561790.5)",418,"c(1466626.5, 561819)",8,0.17247616211957834,47.06807006890311
56547,McDougall St,local,paved,2,NA,111.8221,111.82214104988316,2715,2735,418,"c(1466626.5, 561819)",426,"c(1466696.5, 561732)",8,0.07154218229850608,112.10794453998327
56020,Vimy Ave,local,paved,2,NA,78.6273,78.62728284761114,2715,2732,418,"c(1466626.5, 561819)",424,"c(1466690, 561865.5)",6,0.07630939010863062,78.85587871552916
55434,Abbott St,local,paved,2,NA,99.2498,99.2497928154832,2716,2732,419,"c(1466632, 561946)",424,"c(1466690, 561865.5)",5,0.050377938917168075,99.37565785400538
61382,Beach Ave,local,paved,2,NA,19.1864,19.186391687756956,2729,2735,422,"c(1466681, 561720.5)",426,"c(1466696.5, 561732)",4,0.20848109770178638,19.598919000700757
55435,Abbott St,local,paved,2,NA,110.5695,110.56952658847152,2732,2766,424,"c(1466690, 561865.5)",445,"c(1466757.5, 561778)",21,0.1899257476081982,112.54608038487484
61383,Beach Ave,local,paved,2,NA,76.5211,76.52106385182398,2735,2766,426,"c(1466696.5, 561732)",445,"c(1466757.5, 561778)",19,0.24829764568866627,78.84461435643479
54524,Mathison Pl,local,paved,2,NA,47.5553,47.55532365566576,2764,2780,443,"c(1466754.5, 561704.5)",457,"c(1466791.5, 561734)",14,0.29439395894705545,49.5732670700159
55436,Abbott St,local,paved,2,NA,25.425,25.42504302834444,2766,2776,445,"c(1466757.5, 561778)",453,"c(1466773.5, 561758)",8,0.31465040161707536,26.65394554269904
55437,Abbott St,local,paved,2,NA,30.1787,30.178718097495015,2776,2780,453,"c(1466773.5, 561758)",457,"c(1466791.5, 561734)",4,0.13254373453099122,30.442651428679355
54542,Beach Ave,local,paved,2,NA,66.8123,66.81234954710858,2776,2805,453,"c(1466773.5, 561758)",476,"c(1466840, 561764.5)",23,0.3442477349757469,70.660385308919885
55438,Abbott St,local,paved,2,NA,67.0026,67.00260002418524,2780,2800,457,"c(1466791.5, 561734)",475,"c(1466832, 561680.5)",18,0.2686462912409776,69.37829927290628
54549,Burne Ave,local,paved,2,NA,40.4656,40.46560288698554,2788,2811,464,"c(1466807, 561584.5)",481,"c(1466847, 561588)",17,0.4201098905526872,43.891514179932464
54545,Water St,local,paved,2,NA,103.0049,103.004890787737,2797,2799,472,"c(1466827.5, 561964.5)",474,"c(1466831, 561862)",2,0.019416553764630612,103.02430551182388
54544,Water St,local,paved,2,NA,97.6989,97.698945787577685,2799,2805,474,"c(1466831, 561862)",476,"c(1466840, 561764.5)",2,0.020471049957371167,97.71941469331487
55439,Abbott St,local,paved,2,NA,94.4264,94.42644267944736,2800,2811,475,"c(1466832, 561680.5)",481,"c(1466847, 561588)",6,0.06354152321896106,94.61687522368807
54523,Park Ave,local,paved,2,NA,182.1592,182.15922163323185,2800,2897,475,"c(1466832, 561680.5)",549,"c(1467013.5, 561696)",74,0.4062380116500232,196.61633204295333
54543,Beach Ave,local,paved,2,NA,85.4651,85.46508770252127,2805,2856,476,"c(1466840, 561764.5)",520,"c(1466925, 561773.5)",44,0.5148301041139863,96.12638147771742
56025,Burne Ave,local,paved,2,NA,175.1629,175.16286768887343,2811,2904,481,"c(1466847, 561588)",556,"c(1467021, 561609)",75,0.42817293978776355,190.54403747425366
54953,Manhattan Dr,local,paved,2,NA,225.3407,225.34069811030372,2648,2606,391,"c(1466392.5, 564077.5)",386,"c(1466196.5, 563976)",-5,-0.022188623901185006,225.39616284408888
56647,Flintoft Ave,local,paved,2,NA,102.0167,102.01666530513566,2612,2631,387,"c(1466229, 563934)",390,"c(1466330.5, 563945)",3,0.02940696003958655,102.0607662129776
56645,Bay Ave,local,paved,2,NA,467.1293,467.129305730139,2649,2818,392,"c(1466395, 563983)",488,"c(1466860.5, 564023.5)",96,0.20551054884032322,476.89179933389676
56944,Guy St,local,paved,2,NA,184.5455,184.54551301304207,2649,2660,392,"c(1466395, 563983)",397,"c(1466450.5, 563813.5)",5,0.027093587475338094,184.61323455604932
54949,Industrial Ave,strata,paved,2,NA,143.7672,143.7672271310376,2758,2842,439,"c(1466749, 563689)",508,"c(1466892, 563704)",69,0.4799424832553075,159.46791400450235
57020,Ellis St,collector,paved,2,NA,44.8661,44.86613277470234,2806,2810,477,"c(1466841.5, 564221)",480,"c(1466846, 564176)",3,0.0668655802153633,44.96631928629716
56515,Ellis St,collector,paved,2,NA,45.5295,45.52949448436031,2812,2808,482,"c(1466848, 564320.5)",479,"c(1466844, 564275)",-3,-0.06589135315417394,45.628224466895446
56858,Ellis St,collector,paved,2,NA,44.0001,44.0001467724774,2813,2815,483,"c(1466851.5, 564118.5)",485,"c(1466855.5, 564074.5)",2,0.045454393830591105,44.04557771217848
56514,Ellis St,collector,paved,2,NA,44.3676,44.36757889501997,2817,2814,487,"c(1466859, 564423.5)",484,"c(1466854.5, 564379.5)",-3,-0.06761694180109373,44.46888864145158
56513,Ellis St,collector,paved,2,NA,103.9605,103.96047325790956,2829,2817,497,"c(1466871, 564527)",487,"c(1466859, 564423.5)",-10,-0.09619040474346029,104.44031788542453
69287,Boucherie Rd,arterial,paved,2,NA,135.2159,135.21591124521055,1950,1944,12,"c(1462810, 559786)",7,"c(1462797.5, 559920.5)",-5,-0.03697789671315108,135.3083244071578
54615,Francis Ave,local,paved,2,NA,81.1538,81.15383917599112,2882,2929,537,"c(1466988.5, 560790)",577,"c(1467069.5, 560797.5)",40,0.4928910376409371,90.47621573100099
57612,Bayview Crt,local,paved,2,NA,140.537,140.5369774898819,2407,2409,355,"c(1464455, 562069)",357,"c(1464477, 561930)",2,0.014231130025149374,140.5512078994399
56686,Griffiths Pl,local,paved,2,NA,118.6515,118.65149041684526,1939,1973,3,"c(1462784, 562574.5)",31,"c(1462850.5, 562478)",28,0.2359852362716277,121.91052529678774
56006,McNaughton Rd,local,paved,2,NA,88.8021,88.80209116089253,2069,2071,95,"c(1463096.5, 562769.5)",97,"c(1463107, 562681.5)",2,0.022521992149671113,88.82461029775176
54440,Brens Rd,local,paved,2,NA,111.7474,111.74737323972208,2069,2029,95,"c(1463096.5, 562769.5)",63,"c(1463004.5, 562706.5)",-32,-0.28636019865409396,116.2388722673175
56005,McNaughton Rd,local,paved,2,NA,232.2435,232.2435148812444,2052,2069,82,"c(1463064.5, 562996)",95,"c(1463096.5, 562769.5)",13,0.05597572878040289,232.60707255884287
55998,Scott Cres,local,paved,2,NA,79.9196,79.91961620368062,2012,2017,54,"c(1462967.5, 563143)",57,"c(1462979, 563064)",3,0.037537717803277415,79.97590295922647
54438,Scott Cres,local,paved,2,NA,158.9807,158.9807279958643,2016,2012,56,"c(1462974, 563286.5)",54,"c(1462967.5, 563143)",-2,-0.0125801411605816,158.99330763933114
57215,Bear Creek Rd,local,paved,2,NA,163.4467,163.4467033012439,2051,2056,81,"c(1463060, 563646.5)",86,"c(1463073, 563490)",5,0.03059101162037294,163.5231629465528
55660,Parkinson Rd,collector,paved,2,NA,79.1101,79.11008683258191,2011,2002,53,"c(1462962.5, 563652.5)",46,"c(1462930.5, 563580)",-7,-0.08848429170370993,79.41917802809753
56687,Parkinson Rd,collector,paved,2,NA,160.0593,160.0593434636842,2051,2011,81,"c(1463060, 563646.5)",53,"c(1462962.5, 563652.5)",-28,-0.17493511715142646,162.48997947573758
56460,Bowes Rd,local,paved,2,NA,447.7393,447.73925795713893,2042,2011,74,"c(1463037, 564022.5)",53,"c(1462962.5, 563652.5)",-21,-0.04690229776994512,448.23146154192415
55378,Michelle Cres,local,paved,2,NA,138.2968,138.29682620896912,2353,2335,317,"c(1464123.5, 561195.5)",301,"c(1464063.5, 561075.5)",-16,-0.1156931828343168,139.2192951407017
55379,Michelle Cres,local,paved,2,NA,96.7268,96.72683011970857,2345,2353,311,"c(1464082.5, 561283)",317,"c(1464123.5, 561195.5)",6,0.062030359028352675,96.91274253165557
57182,Manuel Rd,local,paved,2,NA,230.6825,230.6824643012665,2385,2353,342,"c(1464254, 561378)",317,"c(1464123.5, 561195.5)",-25,-0.10837408069020157,232.03318585087152
55991,Tomat Ave,local,paved,2,NA,167.8285,167.82848454600963,2373,2345,333,"c(1464171, 561425.5)",311,"c(1464082.5, 561283)",-22,-0.13108621018364003,169.26429105103708
57181,Derrickson Pl,local,paved,2,NA,73.8066,73.8066311654755,2397,2385,350,"c(1464311.5, 561424)",342,"c(1464254, 561378)",-8,-0.10839134470267162,74.23893051490262
57021,Manuel Rd,local,paved,2,NA,95.6893,95.68930537316484,2373,2385,333,"c(1464171, 561425.5)",342,"c(1464254, 561378)",9,0.0940543978755223,96.1116182508587
61620,Tomat Ave,local,paved,2,NA,133.452,133.4519982203554,2382,2373,339,"c(1464241.5, 561539)",333,"c(1464171, 561425.5)",-6,-0.04495998621236697,133.5868100861973
55128,Horizon Crt,local,paved,2,NA,100.5238,100.52384444984044,1979,2007,36,"c(1462873, 561579.5)",49,"c(1462955, 561600.5)",13,0.12932255099422468,101.36095551530538
55129,Covington Cres,local,paved,2,NA,60.9549,60.95491134453015,1979,1955,36,"c(1462873, 561579.5)",17,"c(1462816, 561601)",-19,-0.311705809768272,63.847484030457544
55982,Horizon Dr,collector,paved,2,NA,322.033,322.0329854786302,1997,1979,42,"c(1462907, 561858.5)",36,"c(1462873, 561579.5)",-6,-0.018631631759965017,322.0888755239455
56520,Abel Pl,local,paved,2,NA,113.5717,113.57169547471032,2404,2391,353,"c(1464394.5, 561585)",345,"c(1464289, 561626.5)",-8,-0.07044008603165924,113.8531071732359
55992,Abel St,local,paved,2,NA,203.4542,203.45418006546092,2392,2404,346,"c(1464290.5, 561730)",353,"c(1464394.5, 561585)",7,0.03440578118251375,203.57456468357975
55132,Covington Key,local,paved,2,NA,110.0418,110.041809455534,1955,1933,17,"c(1462816, 561601)",1,"c(1462763, 561662)",-16,-0.14539928122924337,111.19892008579963
55133,Shaleridge Pl,local,paved,2,NA,159.1526,159.15259039997568,1998,1997,43,"c(1462911.5, 562013.5)",42,"c(1462907, 561858.5)",-1,-0.006283278189106703,159.15573200806318
54436,Westside Rd,arterial,paved,2,NA,12.9614,12.961394871019689,2323,2316,292,"c(1464046.5, 561867.5)",285,"c(1464036.5, 561875.5)",-7,-0.5400653301328904,14.73084373016344
55199,Stuart Rd,local,paved,2,NA,59.7316,59.7316101322769,1977,1950,34,"c(1462869.5, 559788)",12,"c(1462810, 559786)",-22,-0.3683141966419546,63.654263399982284
56909,McKay Rd,local,paved,2,NA,252.416,252.4159639662168,2028,1977,62,"c(1463002, 559915.5)",34,"c(1462869.5, 559788)",-28,-0.11092800772199773,253.96420784235414
55200,Stuart Rd,local,paved,2,NA,58.3203,58.320302854293686,2000,1977,44,"c(1462928, 559789.5)",34,"c(1462869.5, 559788)",-10,-0.17146687363719296,59.171426592710574
55201,Stuart Rd,local,paved,2,NA,77.3223,77.32234735819877,2031,2000,65,"c(1463005, 559791.5)",44,"c(1462928, 559789.5)",-21,-0.2715903062631646,80.12331371693227
54114,Harmon Rd,local,paved,2,NA,124.2313,124.23132471718644,2028,2031,62,"c(1463002, 559915.5)",65,"c(1463005, 559791.5)",3,0.02414849883336206,124.2675421861518
55202,Stuart Rd,local,paved,2,NA,170.9552,170.95523629447558,2089,2031,104,"c(1463176, 559796)",65,"c(1463005, 559791.5)",-39,-0.22812989438253484,175.34734904326322
55203,Stuart Rd,local,paved,2,NA,162.5516,162.5516140061341,2115,2089,124,"c(1463338.5, 559800)",104,"c(1463176, 559796)",-20,-0.12303784322464663,163.77737089109473
55204,Stuart Rd,local,paved,2,NA,215.0723,215.07231111066895,2177,2115,178,"c(1463553.5, 559805.5)",124,"c(1463338.5, 559800)",-54,-0.2510783453301593,221.74782751243444
55198,Hayman Rd,local,paved,2,NA,99.1475,99.14746013894276,2114,2115,123,"c(1463335.5, 559899)",124,"c(1463338.5, 559800)",1,0.010085987060068156,99.152503004227
55211,Crestview Rd,local,paved,2,NA,294.6505,294.6505229786478,2170,2114,172,"c(1463543, 560037.5)",123,"c(1463335.5, 559899)",-49,-0.16629870364611857,298.69705504338447
55197,Hayman Rd,local,paved,2,NA,261.4253,261.425265055055,2151,2114,154,"c(1463467.5, 560109)",123,"c(1463335.5, 559899)",-31,-0.11858073470240736,263.2568502605502
54115,Harmon Rd,local,paved,2,NA,108.8215,108.82152181597414,2035,2028,68,"c(1463011, 560023)",62,"c(1463002, 559915.5)",-6,-0.0551361522966613,108.98680475334864
55970,Boucherie Rd,arterial,paved,2,NA,750.213,750.2130417881036,2085,1944,102,"c(1463171.5, 560555)",7,"c(1462797.5, 559920.5)",-95,-0.12663069649332034,756.2040783207658
54117,Collingwood Rd,local,paved,2,NA,307.6342,307.63419586693215,2038,2035,71,"c(1463019.5, 560227.5)",68,"c(1463011, 560023)",-3,-0.009751841766308894,307.64882328182887
54116,Harmon Rd,local,paved,2,NA,71.748,71.74796180355078,2047,2035,78,"c(1463050, 560083)",68,"c(1463011, 560023)",-10,-0.13937678156461727,72.44149379301741
57297,Marshall Rd,strata,paved,2,NA,61.2081,61.208136665071606,1978,1960,35,"c(1462870.5, 560534)",21,"c(1462824, 560514)",-14,-0.22872776011149337,62.788820613307294
54377,Proserpine Rd,local,paved,2,NA,176.1813,176.18133038124626,2085,2039,102,"c(1463171.5, 560555)",72,"c(1463019, 560510)",-30,-0.1702791092284394,178.71726602347587
57183,Boucherie Rd,arterial,paved,2,NA,107.4702,107.47016772354016,2162,2139,164,"c(1463508.5, 560801)",145,"c(1463433.5, 560726.5)",-19,-0.17679324786089692,109.13678092433298
55980,Horizon Dr E,arterial,paved,2,NA,15.0569,15.056852426705245,2157,2159,160,"c(1463483.5, 560903)",162,"c(1463492.5, 560891)",2,0.13282988657395256,15.189101520484337
55184,Thacker Dr,local,paved,2,NA,124.9221,124.92205980132226,2177,2178,178,"c(1463553.5, 559805.5)",179,"c(1463556, 559680.5)",1,0.008004991284889263,124.92606223284689
54124,Hillsborough Rd,local,paved,2,NA,301.7997,301.79968252493865,2191,2208,192,"c(1463585.5, 559931)",206,"c(1463651, 559688.5)",14,0.04638838544451794,302.124226721648
54435,Zdralek Cove,local,paved,2,NA,118.0818,118.0817813969252,2388,2376,343,"c(1464264, 559781)",335,"c(1464180.5, 559707.5)",-8,-0.06774965541134965,118.35246975822359
56715,Campbell Rd,local,paved,2,NA,382.7085,382.7085135418881,2379,2376,336,"c(1464212.5, 560088)",335,"c(1464180.5, 559707.5)",-1,-0.002612954675988801,382.70982001699616
55183,Thacker Dr,local,paved,2,NA,136.5798,136.57979964547093,2191,2177,192,"c(1463585.5, 559931)",178,"c(1463553.5, 559805.5)",-14,-0.10250417731129136,137.29545393492452
56522,Casa Rio Dr,local,paved,2,NA,266.7016,266.70155113597474,2394,2379,348,"c(1464303, 559865.5)",336,"c(1464212.5, 560088)",-12,-0.04499411401578965,266.97137932432935
56717,Casa Grande Dr,local,paved,2,NA,235.8235,235.8234895700018,2379,2358,336,"c(1464212.5, 560088)",320,"c(1464131, 559901)",-16,-0.0678473549398079,236.36564520457017
55210,Crestview Rd,local,paved,2,NA,293.0134,293.01340038889725,2229,2170,222,"c(1463744.5, 560250)",172,"c(1463543, 560037.5)",-50,-0.17064065989350083,297.24880623387577
54122,Issler Rd,local,paved,2,NA,104.217,104.21704580833544,2170,2151,172,"c(1463543, 560037.5)",154,"c(1463467.5, 560109)",-18,-0.17271646744913136,105.76007109025923
55196,Hayman Rd,local,paved,2,NA,272.4543,272.45433659661114,2212,2155,208,"c(1463667, 560323)",158,"c(1463481.5, 560124)",-50,-0.1835169908637891,277.0042698773784
55209,Crestview Rd,local,paved,2,NA,257.0375,257.0374584074747,2243,2229,232,"c(1463783.5, 560489)",222,"c(1463744.5, 560250)",-10,-0.03890483535729358,257.2319090326359
54121,Buena Vista Rd,local,paved,2,NA,106.3415,106.34154263776,2229,2212,222,"c(1463744.5, 560250)",208,"c(1463667, 560323)",-14,-0.13165127806815216,107.2591426899289
55383,Bridgeview Rd,local,paved,2,NA,347.3949,347.3948728089245,2324,2294,293,"c(1464049.5, 560608.5)",267,"c(1463975.5, 560299.5)",-26,-0.07484278564554585,348.3664703353766
55195,Hayman Rd,local,paved,2,NA,298.6774,298.6774364416656,2206,2212,204,"c(1463645, 560620)",208,"c(1463667, 560323)",4,0.013392374220344684,298.7042199892147
54120,Scantland Rd,local,paved,2,NA,120.6296,120.62958687223016,2279,2243,259,"c(1463903.5, 560499)",232,"c(1463783.5, 560489)",-27,-0.22382568572168096,123.61430835046937
55208,Scantland Rd,local,paved,2,NA,39.3684,39.36844472407591,2243,2242,232,"c(1463783.5, 560489)",231,"c(1463779.5, 560528)",-1,-0.025401054245570605,39.381143203221264
55181,Thacker Dr,local,paved,2,NA,78.6249,78.62490095385907,2277,2279,257,"c(1463896.5, 560577.5)",259,"c(1463903.5, 560499)",2,0.02543723395179471,78.65033407433276
55180,Thacker Dr,local,paved,2,NA,64.6454,64.64544810926998,2278,2277,258,"c(1463896.5, 560641.5)",257,"c(1463896.5, 560577.5)",-1,-0.015468993243108214,64.65318214325045
54432,Kelview Rd,local,paved,2,NA,161.2012,161.20119723703127,2320,2277,289,"c(1464039, 560637)",257,"c(1463896.5, 560577.5)",-32,-0.19850969191591672,164.3466640691324
55382,Bridgeview Rd,local,paved,2,NA,30.2766,30.276647849413155,2320,2324,289,"c(1464039, 560637)",293,"c(1464049.5, 560608.5)",4,0.132115022108616,30.539734854732682
54431,Kelview Crt,local,paved,2,NA,43.9226,43.922563962085306,2346,2324,312,"c(1464091, 560623)",293,"c(1464049.5, 560608.5)",-19,-0.4325794827551761,47.85594660022383
55194,Hayman Rd,local,paved,2,NA,286.906,286.9059908205536,2202,2206,201,"c(1463634.5, 560847)",204,"c(1463645, 560620)",3,0.01045638674682245,286.9216749719749
56462,Keefe Rd,local,paved,2,NA,252.3719,252.37188786448107,2278,2206,258,"c(1463896.5, 560641.5)",204,"c(1463645, 560620)",-54,-0.21396994909748815,258.0844237537055
56521,Bridgeview Rd,local,paved,2,NA,101.1442,101.14420977977544,2254,2274,240,"c(1463808, 560762.5)",255,"c(1463887, 560809)",15,0.14830310140995698,102.25043360287144
55380,Bridgeview Rd,local,paved,2,NA,105.5553,105.55533694231748,2274,2300,255,"c(1463887, 560809)",272,"c(1463992.5, 560817.5)",17,0.16105296513135986,106.91552346131115
55971,Essen Rd,local,paved,2,NA,191.4844,191.4843673436456,2296,2300,268,"c(1463976, 561008.5)",272,"c(1463992.5, 560817.5)",4,0.020889433719784748,191.5261416543345
55381,Bridgeview Rd,local,paved,2,NA,35.1872,35.187214383324566,2300,2311,272,"c(1463992.5, 560817.5)",280,"c(1464027.5, 560818)",8,0.22735530902927195,36.08517778892108
55376,Michelle Cres,local,paved,2,NA,218.5094,218.50940956683917,2296,2251,268,"c(1463976, 561008.5)",237,"c(1463799.5, 560887.5)",-31,-0.14187032064867441,220.69744463687988
54433,Alexander Pl,local,paved,2,NA,134.4886,134.48863133873647,2335,2343,301,"c(1464063.5, 561075.5)",309,"c(1464079.5, 560942.5)",8,0.05948458185919375,134.72635955657145
55377,Michelle Cres,local,paved,2,NA,110.1721,110.17205822268168,2335,2296,301,"c(1464063.5, 561075.5)",268,"c(1463976, 561008.5)",-33,-0.29953148313976147,115.00818411322719
55966,Boucherie Rd,arterial,paved,1,NA,34.1867,34.186705517322245,1956,1947,18,"c(1462818, 559360)",10,"c(1462799.5, 559340.5)",-8,-0.23400909444013074,35.11026679089908
55969,Boucherie Rd,arterial,paved,2,NA,218.5837,218.5836997863469,1950,1954,12,"c(1462810, 559786)",16,"c(1462816, 559567.5)",4,0.018299626202272958,218.62029597520865
55965,Boucherie Rd,arterial,paved,2,NA,159.4786,159.47856754963274,1951,1959,13,"c(1462813.5, 559332)",20,"c(1462824.5, 559173.5)",7,0.043893045363738094,159.6321192858216
55968,Boucherie Rd,arterial,paved,2,NA,59.7282,59.72824934579002,1953,1957,15,"c(1462816, 559539)",19,"c(1462818, 559479.5)",4,0.06696998562342665,59.862039473383014
55967,Boucherie Rd,arterial,paved,2,NA,119.6895,119.68954640855928,1957,1956,19,"c(1462818, 559479.5)",18,"c(1462818, 559360)",-1,-0.00835494853148251,119.69372380992525
55964,Boucherie Rd,arterial,paved,2,NA,247.0027,247.0027360708218,1959,1963,20,"c(1462824.5, 559173.5)",24,"c(1462830, 558926.5)",4,0.01619415259777973,247.03512225283282
54131,Stevenson Rd,local,paved,2,NA,134.5026,134.5026314258871,2009,1959,51,"c(1462958, 559185)",20,"c(1462824.5, 559173.5)",-31,-0.2304787621726304,138.028829816412
55212,Anders Rd,collector,paved,2,NA,133.1464,133.14642132896805,2008,1962,50,"c(1462958.5, 559344.5)",23,"c(1462825.5, 559341)",-27,-0.20278427110925087,135.8564297805263
55217,Douglas Rd,local,paved,2,NA,253.737,253.7370312942352,2061,1963,89,"c(1463083.5, 558931)",24,"c(1462830, 558926.5)",-65,-0.2561707278927905,261.9302980756745
55207,Rumney Rd,local,paved,2,NA,60.5087,60.50870850533375,2001,1976,45,"c(1462929, 559613)",33,"c(1462868.5, 559612)",-12,-0.19831856102072015,61.687144568244115
54118,Winnipeg Rd,local,paved,2,NA,176.5048,176.50478747048058,2000,2001,44,"c(1462928, 559789.5)",45,"c(1462929, 559613)",1,0.0056655687040060845,176.5076202321008
55206,Rumney Rd,local,paved,2,NA,115.4992,115.49923824875071,2044,2001,75,"c(1463044.5, 559614)",45,"c(1462929, 559613)",-30,-0.25974197280322314,119.33178133272662
54133,Teal Rd,local,paved,2,NA,70.68,70.68003229343147,2008,2010,50,"c(1462958.5, 559344.5)",52,"c(1462959, 559273.5)",2,0.02829653489258333,70.70832316637494
55213,Anders Rd,collector,paved,2,NA,46.992,46.99201234237016,2030,2008,64,"c(1463005.5, 559345.5)",50,"c(1462958.5, 559344.5)",-14,-0.2979229724830693,49.03314413726158
54132,Stevenson Rd,local,paved,2,NA,134.3769,134.37685920647436,2067,2009,94,"c(1463092.5, 559191)",51,"c(1462958, 559185)",-43,-0.31999557255560734,141.08912179965057
54119,Brenmaur Rd,local,paved,2,NA,49.5004,49.50041215990044,2044,2046,75,"c(1463044.5, 559614)",77,"c(1463045, 559663.5)",2,0.040403703984108856,49.5407993879794
55218,Douglas Rd,local,paved,2,NA,236.3387,236.338653350914,2110,2061,121,"c(1463320, 558935)",89,"c(1463083.5, 558931)",-32,-0.13539892669391926,238.49519715860842
61619,Dogwood Rd,local,paved,2,NA,141.1063,141.10628843223182,2063,2061,91,"c(1463084, 559072)",89,"c(1463083.5, 558931)",-2,-0.014173712753847443,141.12046143320322
54134,Olalla Rd,local,paved,2,NA,104.4135,104.41352209840151,2094,2095,107,"c(1463201, 559349.5)",108,"c(1463203, 559245)",1,0.009577303589640228,104.41831064039191
55219,Douglas Rd,local,paved,2,NA,10.8074,10.807441926791428,2112,2110,122,"c(1463330.5, 558935.5)",121,"c(1463320, 558935)",-1,-0.09252883399919276,10.853607741252178
55220,Douglas Rd,local,paved,2,NA,242.3334,242.3334426052909,2186,2112,187,"c(1463573, 558943.5)",122,"c(1463330.5, 558935.5)",-65,-0.26822546364709154,250.8993770517014
54136,Kerry Lane,local,paved,2,NA,431.527,431.5270326836919,2187,2112,188,"c(1463578, 558743)",122,"c(1463330.5, 558935.5)",-66,-0.1529452270684924,436.54504914933136
54126,Lindsay Crt,local,paved,2,NA,237.8565,237.85645721683815,2181,2127,182,"c(1463559, 559559)",135,"c(1463368.5, 559500)",-47,-0.19759816718851225,242.4555510598707
54135,Wellington Rd,local,paved,2,NA,83.3018,83.30182961978205,2146,2144,150,"c(1463447, 559438.5)",149,"c(1463446, 559355)",-1,-0.012004538250412276,83.30783167267768
55216,Anders Rd,collector,paved,2,NA,117.5373,117.53731748666787,2183,2144,184,"c(1463563.5, 559358)",149,"c(1463446, 559355)",-35,-0.2977777675074983,122.63776336007503
54123,Hillsborough Rd,local,paved,2,NA,95.6156,95.6155957927337,2208,2178,206,"c(1463651, 559688.5)",179,"c(1463556, 559680.5)",-27,-0.28238071180906515,99.35462827065196
55185,Thacker Dr,local,paved,2,NA,121.5399,121.53994941582582,2178,2181,179,"c(1463556, 559680.5)",182,"c(1463559, 559559)",3,0.024683242130832807,121.57696864127473
55186,Thacker Dr,local,paved,2,NA,56.7149,56.71487812730465,2181,2182,182,"c(1463559, 559559)",183,"c(1463560, 559502.5)",1,0.01763205763671672,56.7236934710269
56463,Gant Rd,local,paved,2,NA,65.006,65.00600012288488,2182,2199,183,"c(1463560, 559502.5)",198,"c(1463625, 559502.5)",15,0.2307479305240219,66.71416680118631
55187,Thacker Dr,local,paved,2,NA,144.3365,144.3364903272815,2182,2183,183,"c(1463560, 559502.5)",184,"c(1463563.5, 559358)",1,0.0069282549252272264,144.33995441317495
55188,Thacker Dr,local,paved,2,NA,414.6011,414.60106440069353,2183,2186,184,"c(1463563.5, 559358)",187,"c(1463573, 558943.5)",3,0.007235871437851962,414.6119180657835
55189,Thacker Dr,local,paved,2,NA,200.6711,200.6711080773955,2186,2187,187,"c(1463573, 558943.5)",188,"c(1463578, 558743)",1,0.004983278408042261,200.67359970113094
54139,Collens Hill Rd,local,paved,2,NA,125.4127,125.41270428798472,2189,2219,190,"c(1463580, 558693.5)",214,"c(1463703.5, 558712)",24,0.19136817227773742,127.68847401713869
57610,Ridgeview Rd,local,paved,2,NA,51.8058,51.80578597994031,2199,2198,198,"c(1463625, 559502.5)",197,"c(1463624, 559450.5)",-1,-0.019302863205032918,51.815436512678154
54125,Hillsborough Pl,local,paved,2,NA,27.3741,27.374082797437943,2208,2211,206,"c(1463651, 559688.5)",207,"c(1463665, 559665)",1,0.03653090433749964,27.39234215982613
55222,Lakeview Rd,local,paved,2,NA,218.3419,218.3418841173308,2245,2217,233,"c(1463789.5, 559463.5)",213,"c(1463699, 559266)",-20,-0.09159946604313701,219.25596539183584
55221,Lakeview Rd,local,paved,2,NA,60.3734,60.37339134009336,2220,2219,215,"c(1463709.5, 558772)",214,"c(1463703.5, 558712)",-1,-0.016563588325970185,60.38167256630161
54141,Weatherhill Rd,local,paved,2,NA,155.7872,155.7872000911916,2220,2253,215,"c(1463709.5, 558772)",239,"c(1463801.5, 558685.5)",24,0.15405630235315454,157.62503516971208
56716,Benedick Rd,local,paved,2,NA,300.4618,300.4618047101943,2370,2314,331,"c(1464160, 559404.5)",283,"c(1464034, 559137)",-48,-0.15975408270711028,304.27174711055073
55384,Casa Loma Rd,local,paved,2,NA,328.5305,328.5304887432048,2400,2356,352,"c(1464319, 559341.5)",319,"c(1464129.5, 559112.5)",-33,-0.10044729828954897,330.18370952221284
55950,Campbell Rd,local,paved,2,NA,82.9247,82.92466460589395,2370,2380,331,"c(1464160, 559404.5)",337,"c(1464237.5, 559375)",6,0.07235482987498926,83.14144574157946
55949,Campbell Rd,local,paved,2,NA,304.3182,304.3181655176908,2376,2370,335,"c(1464180.5, 559707.5)",331,"c(1464160, 559404.5)",-4,-0.013144138120034343,304.3444526585833
54434,Alice Rd,local,paved,2,NA,70.3647,70.36465027980617,2380,2383,337,"c(1464237.5, 559375)",340,"c(1464248.5, 559444.5)",3,0.04263504455817589,70.42857381063048
