edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m
2641649,École KLO Middle School Access,service,paved,1,NA,86.542,86.54204014232378
2641647,Gordon Dr,arterial,paved,4,NA,32.3812,32.381167150011365
2641651,KLO Rd,arterial,paved,1,NA,149.7555,149.75545539632333
2639317,Campus East Rd,local,paved,2,NA,26.3059,26.30589287593181
2639316,Campus East Rd,local,paved,2,NA,176.3672,176.36720359174
2641653,École KLO Middle School Access,service,paved,2,NA,50.6972,50.69721117571491
2641652,KLO Rd,arterial,paved,1,NA,26.002,26.002019556317883
2549877,KLO Rd,arterial,paved,1,NA,73.3973,73.39731606125602
2549878,KLO Rd,arterial,paved,1,NA,73.4061,73.40613174647645
2549886,Gordon Dr,arterial,paved,4,NA,407.396,407.39602747815576
2549876,KLO Rd,arterial,paved,1,NA,25.3323,25.33226411127795
2549890,turning lane,yield,paved,1,NA,39.2392,39.239235359981976
2549891,turning lane,yield,paved,1,NA,37.631100000000004,37.63113915852665
2549879,KLO Rd,arterial,paved,1,NA,25.2146,25.2146064415858
2549889,turning lane,yield,paved,1,NA,41.0478,41.04776281144148
2549887,Gordon Dr,arterial,paved,4,NA,26.8597,26.85965757416074
2549885,KLO Rd,arterial,paved,1,NA,28.3751,28.37512426399761
2549882,KLO Rd,arterial,paved,1,NA,29.0533,29.053285012153896
2549880,Gordon Dr,arterial,paved,4,NA,27.096800000000002,27.096767519424333
2549888,turning lane,yield,paved,1,NA,43.2583,43.258260795980846
2549884,KLO Rd,arterial,paved,1,NA,121.163,121.16299796963622
2549883,KLO Rd,arterial,paved,1,NA,120.5661,120.56609875918723
2710541,KLO Rd,arterial,paved,1,NA,485.7822,485.78218651629265
2710540,KLO Rd,arterial,paved,1,NA,329.5679,329.5679451244578
2699560,KLO Rd,arterial,paved,1,NA,99.1837,99.18368463616024
2615259,KLO Rd,strata,paved,2,NA,76.9616,76.96159018074668
2615260,KLO Rd,strata,paved,2,NA,20.0562,20.05617112013158
2615264,KLO Rd,strata,paved,2,NA,37.7098,37.70980292973153
2699559,Immaculata Regional High School Access,restricted,paved,2,NA,70.5678,70.56781029105245
2699561,Immaculata Regional High School Access,service,paved,2,NA,18.6633,18.66325016152203
2699563,KLO Rd,arterial,paved,1,NA,84.1614,84.16139953693427
2699562,Immaculata Regional High School Access,service,paved,2,NA,104.5362,104.53620753428062
2699564,KLO Rd,arterial,paved,1,NA,70.4197,70.41974879967287
2538696,Gordon Dr,collector,paved,1,NA,71.8053,71.80527370601929
2538697,Gordon Dr,collector,paved,1,NA,22.7209,22.720931957111638
2538702,Gordon Dr,collector,paved,2,NA,24.6088,24.608849221385498
2538703,Gordon Dr,collector,paved,2,NA,123.0318,123.03182945890148
2538695,Gordon Dr,collector,paved,1,NA,73.9449,73.94490292780817
2538694,Gordon Dr,collector,paved,1,NA,21.7113,21.71125212875433
2538705,turning lane,yield,paved,1,NA,33.5226,33.52255922789819
2538689,Harvey Ave,arterial,paved,2,97,22.799,22.799019737581787
2538701,Gordon Dr,collector,paved,2,NA,24.1224,24.122417893396943
2538698,Harvey Ave,arterial,paved,3,97,23.8909,23.89085860739143
2538704,turning lane,yield,paved,1,NA,36.3216,36.321631481467634
2538700,Gordon Dr,collector,paved,2,NA,121.4326,121.43258889620866
2538688,Harvey Ave,arterial,paved,2,97,234.1993,234.1993059155942
2538699,Harvey Ave,arterial,paved,3,97,207.5678,207.56784377230576
2538687,turning lane,yield,paved,1,NA,29.7406,29.740616018144834
2538683,Harvey Ave,arterial,paved,3,97,21.6109,21.61092769869923
2538685,Capri St,local,paved,2,NA,41.9519,41.95191535559901
2538684,Capri St,local,paved,1,NA,18.2681,18.268097930523986
2538686,turning lane,yield,paved,1,NA,24.4963,24.496302964207864
2538681,Harvey Ave,arterial,paved,2,97,16.3195,16.31945446402387
2655118,Cook Rd,strata,paved,2,NA,26.5826,26.58262850049191
2699557,Lequime Rd,strata,paved,2,NA,83.3313,83.33133524667171
2692415,Lequime Rd,local,paved,2,NA,10.4676,10.467554919730286
2692416,Lequime Rd,local,paved,2,NA,73.3161,73.31610119690043
2692417,École de l'Anse-au-sable School Access,service,paved,2,NA,12.5526,12.552628339955486
2692418,École de l'Anse-au-sable School Access,service,paved,2,NA,106.1026,106.10256183342095
2692414,École de l'Anse-au-sable School Access,service,paved,2,NA,57.3149,57.3149195236284
2129604,Gordon Dr,arterial,paved,4,NA,237.0684,237.06844284302215
1444055,NA,unclassified,loose,1,NA,25.8915,25.89154784631774
1450315,NA,unclassified,loose,1,NA,148.9089,148.90886342882092
2708648,Lexington Dr,local,paved,2,NA,116.6225,116.62253873185546
2549854,Casorso Rd,collector,paved,1,NA,12.5865,12.586500705024909
2549857,Casorso Rd,collector,paved,1,NA,12.7517,12.751686202169175
2549863,Swamp Rd,collector,paved,1,NA,26.4652,26.46515932317461
2549864,Swamp Rd,collector,paved,1,NA,26.4471,26.44705248232427
2549858,Casorso Rd,collector,paved,1,NA,21.4926,21.492631957377608
2549855,Casorso Rd,collector,paved,1,NA,12.7898,12.789755431703982
2549860,Casorso Rd,local,paved,1,NA,26.1915,26.191539779273388
2549859,Casorso Rd,local,paved,1,NA,22.2677,22.267725164540007
2549862,Casorso Rd,arterial,paved,1,NA,26.393,26.392972265414297
2549856,Casorso Rd,collector,paved,1,NA,13.3108,13.310760496594984
2549861,Casorso Rd,arterial,paved,1,NA,28.2326,28.232633334586513
2697884,Lakeshore Rd,strata,paved,2,NA,22.5454,22.545352980075403
2697885,Lakeshore Rd,strata,loose,2,NA,54.7434,54.74342065497422
2697887,Lakeshore Rd,strata,paved,2,NA,196.9614,196.96144394241236
1621091,NA,unclassified,loose,1,NA,148.9,148.9000222055588
2697888,Lakeshore Rd,strata,paved,2,NA,79.7734,79.77338111349465
2549871,Casorso Rd,collector,paved,1,NA,21.9512,21.951157805417935
2549872,Casorso Rd,collector,paved,1,NA,22.1036,22.10364621493157
2549865,Casorso Rd,collector,paved,1,NA,32.4422,32.44218101710322
2549866,Casorso Rd,collector,paved,1,NA,13.1268,13.126801171664397
2549867,Casorso Rd,collector,paved,1,NA,11.8559,11.855905406151805
2549870,Casorso Rd,collector,paved,1,NA,25.4217,25.42166623177555
2549868,Casorso Rd,collector,paved,1,NA,12.6337,12.633716990815634
2549873,Benvoulin Rd,collector,paved,1,NA,26.0004,26.00035270907762
2549875,Casorso Rd,collector,paved,1,NA,25.2213,25.22125272482822
2549869,Casorso Rd,collector,paved,1,NA,17.9075,17.907540311126137
2549874,Benvoulin Rd,collector,paved,1,NA,26.5686,26.568602221502317
2416542,Cameron Ave,strata,paved,2,NA,31.4768,31.47680180261891
2416543,Cameron Ave,strata,paved,2,NA,12.9213,12.921267778299125
2416547,Cameron Ave,strata,paved,2,NA,246.2816,246.28157130025892
2416544,Cameron Ave,strata,paved,2,NA,15.8772,15.877182243746523
2416545,Cameron Ave,strata,paved,2,NA,34.4294,34.42942288223404
2416546,Cameron Ave,strata,paved,2,NA,28.887,28.88697597528717
2416548,Cameron Ave,strata,paved,2,NA,278.9481,278.948092967506
2708373,Burtch Rd,collector,paved,2,NA,205.8152,205.81518411830243
2634254,Gordon Dr,arterial,paved,4,NA,10.0087,10.008701064586322
2695819,Gordon Dr,arterial,paved,2,NA,42.0407,42.040706298006825
2634251,A S Matheson Elementary School Access,service,paved,1,NA,65.0851,65.08510127336747
2695818,Gordon Dr,arterial,paved,2,NA,32.4895,32.489519925665235
2695817,Gordon Dr,arterial,paved,2,NA,75.3988,75.39879766228682
2619185,Pacific Crt,local,paved,1,NA,29.0141,29.014117738357186
2619184,Pacific Crt,local,paved,1,NA,29.9807,29.980653542252593
2619183,Pacific Crt,local,paved,2,NA,70.9811,70.98113412027676
2549893,Gordon Dr,collector,paved,2,NA,14.9273,14.927277179737006
2399758,Sutherland Ave,local,paved,2,NA,48.0405,48.040473353190116
2399759,Sutherland Ave,local,paved,2,NA,50.0751,50.0750850723779
2549892,Gordon Dr,collector,paved,2,NA,39.6725,39.67253967164656
2549900,turning lane,yield,paved,1,NA,41.7136,41.71358600791939
2399760,unnamed lane,lane,paved,2,NA,100.624,100.6239690431449
2399754,Sutherland Ave,local,paved,2,NA,55.1644,55.16444294107505
2399753,unnamed lane,lane,paved,2,NA,99.267,99.26695389708736
2399755,Sutherland Ave,local,paved,2,NA,51.4239,51.4239188411977
2549894,Sutherland Ave,local,paved,2,NA,65.4574,65.45737283167443
2549895,Sutherland Ave,local,paved,2,NA,34.1719,34.17193125717876
2549896,Sutherland Ave,local,paved,2,NA,26.8285,26.828513507012186
2549898,Gordon Dr,collector,paved,2,NA,23.6312,23.631213870676866
2549901,turning lane,yield,paved,1,NA,30.2296,30.229618317074678
2549897,Sutherland Ave,local,paved,2,NA,217.523,217.52298024820013
2549899,Gordon Dr,collector,paved,2,NA,108.362,108.36200565233814
2399756,unnamed lane,lane,loose,2,NA,48.4399,48.43990669907305
2399757,unnamed lane,lane,loose,2,NA,49.7659,49.76591301267383
2155787,service road,service,loose,2,NA,284.1369,284.1368940478886
2399751,unnamed lane,lane,loose,2,NA,53.5364,53.53636552847463
2399752,unnamed lane,lane,loose,2,NA,52.5482,52.54822380452614
2156208,Dickson Ave,local,paved,2,NA,74.4333,74.43334588736508
2614383,Graham St,local,paved,2,NA,62.7376,62.737628262494155
2538709,Glenview Crt,strata,loose,2,NA,229.4167,229.41669059585672
2585704,Gordon Dr,collector,paved,2,NA,6.581,6.580960796652948
2585710,Clement Ave,collector,paved,2,NA,8.9118,8.911817884024067
2585708,Okanagan Rail Trail,trail,paved,1,NA,14.4011,14.401104822900894
2585703,Gordon Dr,collector,paved,2,NA,64.1185,64.11847356618387
2538711,Lambert Lane,strata,paved,2,NA,201.281,201.28096822459753
2538712,NA,trail,paved,1,NA,103.0935,103.09350385060927
2538708,Glenview Crt,local,loose,2,NA,80.4584,80.45840926304317
2538710,Lambert Lane,strata,paved,2,NA,34.474,34.47401118645968
2645978,Pitcairn Crt,local,paved,2,NA,50.5641,50.56413545138446
2645979,Tronson Crt,local,paved,2,NA,180.5201,180.52007341778108
2402866,Boynton Pl,local,paved,2,NA,132.0415,132.04149140557377
2402864,Boynton Pl,local,paved,2,NA,66.8058,66.8057553722268
2402843,Highpointe Pl,strata,paved,2,NA,181.2173,181.2172820725011
2402847,Highpointe Lane,strata,paved,2,NA,141.022,141.0219698091095
2647892,Parkbluff Lane,strata,paved,2,NA,146.7807,146.78070871620582
2647893,Eaglecrest Rd,strata,paved,2,NA,201.9445,201.9444679729924
2647891,Eaglecrest Rd,strata,paved,2,NA,55.1828,55.18280727445695
2647895,Pinehaven Crt,strata,paved,2,NA,199.2428,199.24279755195096
